ID_MUNICIPIO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
1100015,0.936,0.056,0.008,0.963,0.0,0.037
1100023,0.928,0.066,0.006,0.951,0.043,0.006
1100049,0.987,0.013,0.0,0.992,0.008,0.0
1100064,0.989,0.011,0.0,0.982,0.018,0.0
1100080,0.862,0.133,0.005,0.828,0.138,0.034
1100098,0.996,0.004,0.0,0.989,0.0,0.011
1100114,0.997,0.003,0.0,1.0,0.0,0.0
1100122,0.984,0.016,0.0,0.992,0.008,0.0
1100148,1.0,0.0,0.0,1.0,0.0,0.0
1100189,0.987,0.013,0.0,0.955,0.045,0.0
1100205,0.958,0.038,0.004,0.888,0.069,0.043
1100254,0.942,0.058,0.0,1.0,0.0,0.0
1100288,0.985,0.015,0.0,0.961,0.039,0.0
1100296,0.873,0.127,0.0,1.0,0.0,0.0
1100304,0.968,0.032,0.0,0.954,0.046,0.0
1100320,0.993,0.003,0.004,0.974,0.0,0.026
1100338,0.912,0.085,0.003,0.892,0.068,0.04
1100346,0.974,0.026,0.0,0.973,0.0,0.027
1100379,0.944,0.056,0.0,0.908,0.034,0.058
1100403,0.921,0.069,0.01,0.926,0.074,0.0
1100601,0.985,0.015,0.0,1.0,0.0,0.0
1100700,0.866,0.134,0.0,0.852,0.148,0.0
1100809,0.864,0.127,0.009,0.909,0.023,0.068
1100924,0.994,0.006,0.0,1.0,0.0,0.0
1100940,0.893,0.107,0.0,0.946,0.023,0.031
1101005,0.842,0.158,0.0,0.931,0.069,0.0
1101203,0.959,0.041,0.0,0.958,0.014,0.028
1101302,1.0,0.0,0.0,1.0,0.0,0.0
1101401,0.964,0.036,0.0,0.941,0.059,0.0
1101435,0.88,0.12,0.0,1.0,0.0,0.0
1101450,1.0,0.0,0.0,0.97,0.03,0.0
1101492,1.0,0.0,0.0,0.989,0.011,0.0
1101559,0.938,0.062,0.0,0.946,0.054,0.0
1101609,1.0,0.0,0.0,1.0,0.0,0.0
1101708,1.0,0.0,0.0,0.983,0.017,0.0
1101807,0.952,0.048,0.0,1.0,0.0,0.0
1200013,0.953,0.043,0.004,0.92,0.0,0.08
1200138,0.925,0.04,0.035,0.962,0.0,0.038
1200179,0.897,0.074,0.029,0.905,0.0,0.095
1200203,0.968,0.032,0.0,0.997,0.003,0.0
1200328,0.944,0.036,0.02,0.951,0.009,0.04
1200344,0.897,0.094,0.009,0.987,0.013,0.0
1200351,0.908,0.052,0.04,0.868,0.025,0.107
1200385,0.971,0.024,0.005,0.909,0.068,0.023
1200393,0.965,0.021,0.014,0.93,0.037,0.033
1200427,0.96,0.037,0.003,1.0,0.0,0.0
1200435,0.815,0.176,0.009,0.852,0.079,0.069
1200450,1.0,0.0,0.0,0.833,0.0,0.167
1200500,0.954,0.029,0.017,0.831,0.021,0.148
1200609,0.895,0.067,0.038,1.0,0.0,0.0
1300029,0.836,0.135,0.029,0.89,0.048,0.062
1300060,0.753,0.23,0.017,0.94,0.037,0.023
1300086,0.974,0.006,0.02,0.903,0.053,0.044
1300102,0.835,0.161,0.004,0.971,0.018,0.011
1300144,0.752,0.188,0.06,0.856,0.068,0.076
1300201,0.873,0.059,0.068,1.0,0.0,0.0
1300300,0.828,0.148,0.024,0.907,0.046,0.047
1300409,0.842,0.08,0.078,0.828,0.0,0.172
1300508,0.98,0.014,0.006,0.884,0.057,0.059
1300607,0.968,0.025,0.007,0.986,0.004,0.01
1300631,0.886,0.085,0.029,0.858,0.02,0.122
1300680,0.91,0.082,0.008,0.91,0.055,0.035
1300706,0.973,0.015,0.012,0.955,0.013,0.032
1300805,0.947,0.036,0.017,0.901,0.025,0.074
1300839,0.867,0.115,0.018,0.926,0.015,0.059
1300904,0.717,0.228,0.055,0.595,0.135,0.27
1301001,0.927,0.062,0.011,0.933,0.03,0.037
1301100,0.849,0.14,0.011,0.942,0.043,0.015
1301159,0.912,0.078,0.01,0.943,0.021,0.036
1301209,0.862,0.126,0.012,0.89,0.071,0.039
1301308,0.806,0.16,0.034,0.86,0.014,0.126
1301407,0.93,0.053,0.017,0.911,0.089,0.0
1301506,0.81,0.112,0.078,0.717,0.051,0.232
1301605,0.815,0.103,0.082,0.743,0.043,0.214
1301704,0.964,0.033,0.003,0.979,0.013,0.008
1301852,0.917,0.06,0.023,0.873,0.038,0.089
1301902,0.959,0.031,0.01,0.922,0.03,0.048
1301951,0.796,0.162,0.042,0.705,0.173,0.122
1302009,0.818,0.133,0.049,0.958,0.028,0.014
1302108,0.815,0.172,0.013,0.597,0.149,0.254
1302207,0.627,0.355,0.018,0.881,0.0,0.119
1302306,0.883,0.076,0.041,0.825,0.092,0.083
1302405,0.883,0.076,0.041,0.826,0.062,0.112
1302504,0.969,0.023,0.008,0.972,0.019,0.009
1302553,0.962,0.038,0.0,0.944,0.03,0.026
1302603,0.999,0.001,0.0,0.983,0.01,0.007
1302702,0.919,0.066,0.015,0.929,0.018,0.053
1302801,0.819,0.146,0.035,0.814,0.025,0.161
1302900,0.859,0.125,0.016,0.872,0.06,0.068
1303007,0.919,0.081,0.0,0.942,0.027,0.031
1303106,0.944,0.047,0.009,0.946,0.005,0.049
1303205,0.906,0.082,0.012,0.935,0.013,0.052
1303304,0.845,0.117,0.038,0.736,0.041,0.223
1303403,0.94,0.054,0.006,0.935,0.036,0.029
1303536,0.897,0.092,0.011,0.956,0.021,0.023
1303569,0.99,0.004,0.006,0.992,0.0,0.008
1303601,0.983,0.006,0.011,0.928,0.007,0.065
1303700,0.876,0.106,0.018,0.953,0.019,0.028
1303809,0.792,0.14,0.068,0.815,0.047,0.138
1303908,0.872,0.113,0.015,0.915,0.018,0.067
1303957,0.992,0.008,0.0,0.978,0.0,0.022
1304005,0.9,0.092,0.008,0.971,0.018,0.011
1304062,0.967,0.022,0.011,0.979,0.005,0.016
1304104,0.927,0.038,0.035,0.88,0.041,0.079
1304203,0.863,0.124,0.013,0.884,0.039,0.077
1304237,0.83,0.165,0.005,0.944,0.036,0.02
1304260,0.832,0.151,0.017,0.872,0.073,0.055
1304302,0.986,0.011,0.003,0.963,0.032,0.005
1304401,0.891,0.105,0.004,0.956,0.015,0.029
1400159,0.963,0.033,0.004,0.908,0.064,0.028
1400175,0.95,0.047,0.003,0.979,0.0,0.021
1400506,0.926,0.074,0.0,0.923,0.0,0.077
1400605,0.95,0.05,0.0,0.918,0.033,0.049
1400704,0.953,0.047,0.0,1.0,0.0,0.0
1500131,0.976,0.024,0.0,0.906,0.052,0.042
1500206,0.753,0.233,0.014,0.873,0.07,0.057
1500305,0.707,0.263,0.03,0.782,0.15,0.068
1500347,0.919,0.068,0.013,0.895,0.07,0.035
1500404,0.816,0.163,0.021,0.841,0.099,0.06
1500503,0.67,0.304,0.026,0.843,0.057,0.1
1500602,0.941,0.057,0.002,0.914,0.067,0.019
1500701,0.731,0.246,0.023,0.87,0.058,0.072
1500800,1.0,0.0,0.0,1.0,0.0,0.0
1500859,0.884,0.106,0.01,0.89,0.027,0.083
1500909,0.767,0.218,0.015,0.82,0.14,0.04
1500958,0.939,0.061,0.0,0.984,0.016,0.0
1501006,0.918,0.068,0.014,0.892,0.035,0.073
1501105,0.72,0.248,0.032,0.855,0.066,0.079
1501204,0.823,0.146,0.031,0.933,0.025,0.042
1501253,0.897,0.09,0.013,0.795,0.0,0.205
1501303,0.843,0.145,0.012,0.916,0.049,0.035
1501402,0.994,0.0,0.006,0.98,0.0,0.02
1501451,0.889,0.111,0.0,0.988,0.012,0.0
1501501,1.0,0.0,0.0,1.0,0.0,0.0
1501576,0.826,0.153,0.021,0.899,0.084,0.017
1501709,0.821,0.157,0.022,0.885,0.065,0.05
1501725,0.953,0.047,0.0,0.974,0.013,0.013
1501758,0.957,0.031,0.012,0.974,0.02,0.006
1501782,0.866,0.134,0.0,0.921,0.053,0.026
1501808,0.6,0.38,0.02,0.749,0.116,0.135
1501907,0.908,0.09,0.002,0.936,0.03,0.034
1501956,0.858,0.126,0.016,0.841,0.086,0.073
1502004,0.796,0.163,0.041,0.931,0.025,0.044
1502103,0.758,0.221,0.021,0.851,0.079,0.07
1502152,0.942,0.057,0.001,0.962,0.029,0.009
1502301,0.997,0.0,0.003,0.989,0.009,0.002
1502400,0.877,0.117,0.006,0.931,0.051,0.018
1502509,0.605,0.377,0.018,0.786,0.154,0.06
1502608,0.854,0.146,0.0,1.0,0.0,0.0
1502707,0.925,0.058,0.017,0.84,0.129,0.031
1502756,0.773,0.222,0.005,0.887,0.097,0.016
1502764,0.996,0.0,0.004,0.951,0.016,0.033
1502772,1.0,0.0,0.0,0.997,0.003,0.0
1502806,0.696,0.273,0.031,0.867,0.079,0.054
1502855,0.814,0.183,0.003,0.936,0.032,0.032
1502905,0.884,0.109,0.007,0.905,0.054,0.041
1502939,0.936,0.058,0.006,0.933,0.038,0.029
1502954,0.979,0.01,0.011,0.929,0.022,0.049
1503002,0.969,0.031,0.0,0.918,0.064,0.018
1503044,0.91,0.076,0.014,0.85,0.078,0.072
1503077,0.762,0.202,0.036,0.88,0.082,0.038
1503093,0.793,0.182,0.025,0.786,0.138,0.076
1503101,0.68,0.264,0.056,0.713,0.123,0.164
1503200,0.863,0.126,0.011,0.94,0.06,0.0
1503309,0.659,0.32,0.021,0.814,0.131,0.055
1503457,0.803,0.181,0.016,0.91,0.061,0.029
1503606,0.947,0.043,0.01,0.964,0.026,0.01
1503705,0.852,0.111,0.037,0.853,0.052,0.095
1503754,0.823,0.159,0.018,0.861,0.109,0.03
1503804,0.819,0.168,0.013,0.794,0.128,0.078
1503903,0.922,0.078,0.0,0.966,0.025,0.009
1504000,0.688,0.284,0.028,0.852,0.054,0.094
1504059,0.896,0.104,0.0,0.964,0.027,0.009
1504109,0.824,0.17,0.006,0.916,0.042,0.042
1504208,0.961,0.036,0.003,0.956,0.031,0.013
1504307,0.893,0.087,0.02,0.902,0.055,0.043
1504406,0.858,0.127,0.015,0.893,0.063,0.044
1504422,0.98,0.015,0.005,0.981,0.008,0.011
1504455,0.817,0.157,0.026,0.901,0.053,0.046
1504505,0.521,0.444,0.035,0.846,0.082,0.072
1504604,0.797,0.179,0.024,0.827,0.129,0.044
1504703,0.989,0.0,0.011,0.931,0.001,0.068
1504752,0.94,0.058,0.002,0.951,0.029,0.02
1504802,0.843,0.148,0.009,0.913,0.054,0.033
1504901,0.918,0.077,0.005,0.968,0.02,0.012
1504950,0.833,0.156,0.011,0.871,0.066,0.063
1504976,0.884,0.103,0.013,0.813,0.086,0.101
1505007,0.981,0.012,0.007,1.0,0.0,0.0
1505031,0.933,0.06,0.007,0.853,0.063,0.084
1505064,0.864,0.124,0.012,0.84,0.06,0.1
1505106,0.776,0.217,0.007,0.925,0.05,0.025
1505205,0.646,0.348,0.006,0.813,0.118,0.069
1505304,0.854,0.137,0.009,0.938,0.046,0.016
1505437,0.954,0.042,0.004,0.948,0.017,0.035
1505486,0.809,0.164,0.027,0.92,0.038,0.042
1505494,0.911,0.081,0.008,0.952,0.048,0.0
1505502,0.921,0.073,0.006,0.925,0.042,0.033
1505536,0.943,0.054,0.003,0.921,0.051,0.028
1505551,0.884,0.082,0.034,0.942,0.0,0.058
1505601,0.82,0.18,0.0,0.975,0.017,0.008
1505635,0.971,0.025,0.004,0.969,0.021,0.01
1505650,0.966,0.034,0.0,0.98,0.02,0.0
1505700,0.966,0.032,0.002,0.958,0.006,0.036
1505809,0.545,0.418,0.037,0.679,0.21,0.111
1505908,0.884,0.098,0.018,0.821,0.098,0.081
1506005,0.864,0.126,0.01,0.972,0.02,0.008
1506138,0.952,0.042,0.006,0.96,0.019,0.021
1506161,0.963,0.021,0.016,0.945,0.024,0.031
1506187,0.858,0.135,0.007,0.834,0.129,0.037
1506195,0.893,0.101,0.006,0.953,0.013,0.034
1506203,0.957,0.043,0.0,0.897,0.094,0.009
1506302,0.87,0.107,0.023,0.877,0.059,0.064
1506401,0.692,0.299,0.009,0.967,0.0,0.033
1506500,0.927,0.068,0.005,0.928,0.031,0.041
1506559,0.761,0.226,0.013,0.824,0.108,0.068
1506583,0.904,0.069,0.027,0.907,0.042,0.051
1506708,0.822,0.125,0.053,0.623,0.215,0.162
1506807,0.94,0.059,0.001,0.96,0.031,0.009
1506906,0.863,0.118,0.019,0.898,0.059,0.043
1507003,0.895,0.093,0.012,0.873,0.093,0.034
1507102,0.803,0.158,0.039,0.878,0.066,0.056
1507151,0.874,0.108,0.018,0.872,0.08,0.048
1507201,0.769,0.213,0.018,0.904,0.065,0.031
1507300,0.825,0.142,0.033,0.794,0.122,0.084
1507409,0.84,0.131,0.029,0.923,0.027,0.05
1507458,0.976,0.019,0.005,0.96,0.016,0.024
1507466,0.909,0.091,0.0,0.88,0.093,0.027
1507474,0.908,0.089,0.003,0.947,0.024,0.029
1507508,0.775,0.222,0.003,0.841,0.097,0.062
1507607,0.845,0.143,0.012,0.868,0.097,0.035
1507706,0.857,0.136,0.007,0.912,0.039,0.049
1507755,0.838,0.137,0.025,0.955,0.015,0.03
1507805,0.894,0.086,0.02,0.866,0.113,0.021
1507904,0.85,0.136,0.014,0.912,0.048,0.04
1507953,0.876,0.113,0.011,0.925,0.04,0.035
1507961,0.86,0.134,0.006,0.973,0.014,0.013
1507979,0.988,0.009,0.003,0.925,0.057,0.018
1508001,0.975,0.013,0.012,0.957,0.007,0.036
1508035,0.832,0.15,0.018,0.844,0.066,0.09
1508050,0.908,0.067,0.025,0.861,0.067,0.072
1508084,0.903,0.088,0.009,0.933,0.049,0.018
1508100,0.848,0.139,0.013,0.907,0.055,0.038
1508126,0.998,0.002,0.0,0.998,0.0,0.002
1508159,0.96,0.033,0.007,0.947,0.021,0.032
1508209,0.866,0.11,0.024,0.917,0.065,0.018
1508308,0.913,0.068,0.019,0.928,0.023,0.049
1508357,0.961,0.039,0.0,0.984,0.016,0.0
1508407,0.897,0.092,0.011,0.901,0.066,0.033
1600238,0.774,0.185,0.041,0.929,0.059,0.012
1600279,0.896,0.1,0.004,0.842,0.121,0.037
1600501,0.792,0.173,0.035,0.892,0.108,0.0
1600535,0.883,0.111,0.006,0.932,0.054,0.014
1600600,0.917,0.077,0.006,0.769,0.215,0.016
1600808,0.788,0.187,0.025,0.938,0.031,0.031
1700301,0.847,0.153,0.0,0.842,0.158,0.0
1700350,0.941,0.059,0.0,1.0,0.0,0.0
1700707,1.0,0.0,0.0,0.987,0.013,0.0
1701101,1.0,0.0,0.0,1.0,0.0,0.0
1701903,1.0,0.0,0.0,1.0,0.0,0.0
1702000,1.0,0.0,0.0,1.0,0.0,0.0
1702109,0.996,0.004,0.0,1.0,0.0,0.0
1702208,0.936,0.064,0.0,0.889,0.111,0.0
1702406,0.938,0.062,0.0,1.0,0.0,0.0
1702901,0.938,0.057,0.005,0.95,0.05,0.0
1703008,0.974,0.026,0.0,1.0,0.0,0.0
1703057,1.0,0.0,0.0,0.978,0.0,0.022
1703206,0.943,0.057,0.0,0.974,0.013,0.013
1703305,1.0,0.0,0.0,1.0,0.0,0.0
1703701,1.0,0.0,0.0,1.0,0.0,0.0
1703842,0.907,0.087,0.006,0.934,0.057,0.009
1703867,0.93,0.07,0.0,1.0,0.0,0.0
1703883,0.8,0.2,0.0,0.923,0.077,0.0
1703891,0.877,0.123,0.0,1.0,0.0,0.0
1704105,1.0,0.0,0.0,1.0,0.0,0.0
1704600,0.952,0.048,0.0,1.0,0.0,0.0
1705508,0.969,0.031,0.0,0.935,0.065,0.0
1706001,0.929,0.071,0.0,1.0,0.0,0.0
1707009,0.97,0.03,0.0,0.8,0.2,0.0
1707207,0.964,0.036,0.0,0.933,0.067,0.0
1707405,0.856,0.138,0.006,0.873,0.095,0.032
1707702,0.919,0.081,0.0,1.0,0.0,0.0
1708205,0.921,0.079,0.0,0.932,0.023,0.045
1708254,0.981,0.019,0.0,0.98,0.02,0.0
1709005,0.835,0.154,0.011,0.92,0.053,0.027
1709302,0.996,0.004,0.0,1.0,0.0,0.0
1709500,0.989,0.011,0.0,0.974,0.006,0.02
1709807,0.889,0.111,0.0,0.9,0.1,0.0
1710706,1.0,0.0,0.0,1.0,0.0,0.0
1711506,0.974,0.026,0.0,0.973,0.027,0.0
1711902,0.952,0.048,0.0,0.961,0.039,0.0
1712009,1.0,0.0,0.0,1.0,0.0,0.0
1712405,0.972,0.028,0.0,1.0,0.0,0.0
1712504,0.977,0.012,0.011,0.926,0.0,0.074
1712801,0.962,0.038,0.0,0.959,0.041,0.0
1713205,1.0,0.0,0.0,0.955,0.045,0.0
1713304,0.994,0.006,0.0,1.0,0.0,0.0
1713601,0.982,0.018,0.0,1.0,0.0,0.0
1713700,1.0,0.0,0.0,0.984,0.016,0.0
1714203,0.992,0.008,0.0,0.875,0.125,0.0
1714302,0.926,0.074,0.0,0.875,0.125,0.0
1714880,0.854,0.146,0.0,0.917,0.042,0.041
1715507,1.0,0.0,0.0,1.0,0.0,0.0
1715705,0.879,0.121,0.0,0.878,0.098,0.024
1716208,0.931,0.069,0.0,0.9,0.05,0.05
1716307,0.848,0.152,0.0,1.0,0.0,0.0
1716604,0.972,0.028,0.0,0.963,0.037,0.0
1716653,0.984,0.016,0.0,1.0,0.0,0.0
1717503,0.921,0.066,0.013,1.0,0.0,0.0
1717800,0.95,0.05,0.0,1.0,0.0,0.0
1718204,0.984,0.016,0.0,0.952,0.048,0.0
1718303,0.939,0.061,0.0,0.951,0.016,0.033
1718501,1.0,0.0,0.0,1.0,0.0,0.0
1718550,1.0,0.0,0.0,0.967,0.011,0.022
1718758,0.985,0.015,0.0,1.0,0.0,0.0
1718865,0.947,0.053,0.0,1.0,0.0,0.0
1718899,1.0,0.0,0.0,1.0,0.0,0.0
1718907,1.0,0.0,0.0,0.969,0.031,0.0
1719004,0.981,0.019,0.0,1.0,0.0,0.0
1720002,1.0,0.0,0.0,0.962,0.038,0.0
1720101,0.915,0.085,0.0,0.889,0.111,0.0
1720200,0.936,0.06,0.004,0.944,0.037,0.019
1720309,1.0,0.0,0.0,1.0,0.0,0.0
1720499,1.0,0.0,0.0,1.0,0.0,0.0
1720804,0.971,0.029,0.0,0.944,0.042,0.014
1720903,0.843,0.152,0.005,0.864,0.106,0.03
1720978,1.0,0.0,0.0,1.0,0.0,0.0
1721000,0.995,0.005,0.0,0.997,0.003,0.0
1721109,0.952,0.032,0.016,0.944,0.0,0.056
1722081,1.0,0.0,0.0,0.964,0.036,0.0
1722107,0.981,0.019,0.0,1.0,0.0,0.0
2100055,0.973,0.024,0.003,0.978,0.015,0.007
2100105,0.944,0.049,0.007,0.952,0.012,0.036
2100154,0.956,0.044,0.0,0.922,0.049,0.029
2100204,0.902,0.094,0.004,0.978,0.016,0.006
2100303,0.846,0.138,0.016,0.836,0.139,0.025
2100402,0.956,0.035,0.009,0.966,0.017,0.017
2100436,0.945,0.052,0.003,0.94,0.028,0.032
2100477,0.996,0.004,0.0,0.996,0.004,0.0
2100501,0.995,0.005,0.0,0.941,0.011,0.048
2100550,0.992,0.0,0.008,0.915,0.068,0.017
2100600,0.951,0.044,0.005,0.913,0.032,0.055
2100709,0.954,0.038,0.008,0.894,0.081,0.025
2100808,0.888,0.099,0.013,0.923,0.046,0.031
2100832,0.942,0.052,0.006,0.923,0.031,0.046
2100873,0.997,0.003,0.0,0.917,0.021,0.062
2100907,0.859,0.132,0.009,0.843,0.092,0.065
2100956,0.972,0.025,0.003,0.931,0.036,0.033
2101004,0.976,0.02,0.004,0.983,0.012,0.005
2101103,0.944,0.056,0.0,0.946,0.041,0.013
2101202,0.993,0.007,0.0,0.993,0.004,0.003
2101251,0.937,0.063,0.0,0.973,0.015,0.012
2101301,0.983,0.017,0.0,0.953,0.024,0.023
2101350,1.0,0.0,0.0,1.0,0.0,0.0
2101400,0.925,0.075,0.0,0.921,0.069,0.01
2101509,0.996,0.004,0.0,0.995,0.005,0.0
2101608,0.937,0.051,0.012,0.937,0.014,0.049
2101707,0.983,0.015,0.002,0.97,0.013,0.017
2101731,0.939,0.057,0.004,0.909,0.02,0.071
2101772,0.972,0.028,0.0,0.982,0.015,0.003
2101806,0.972,0.014,0.014,0.985,0.0,0.015
2101905,0.915,0.082,0.003,0.986,0.007,0.007
2101939,1.0,0.0,0.0,1.0,0.0,0.0
2101970,0.943,0.051,0.006,0.961,0.0,0.039
2102002,0.945,0.048,0.007,0.909,0.065,0.026
2102036,0.991,0.004,0.005,0.974,0.0,0.026
2102077,1.0,0.0,0.0,1.0,0.0,0.0
2102101,0.986,0.014,0.0,0.996,0.002,0.002
2102150,0.936,0.057,0.007,0.935,0.029,0.036
2102200,0.949,0.047,0.004,0.928,0.031,0.041
2102309,0.991,0.003,0.006,0.983,0.014,0.003
2102325,0.984,0.016,0.0,0.974,0.016,0.01
2102358,0.902,0.093,0.005,0.973,0.018,0.009
2102374,0.976,0.018,0.006,0.915,0.055,0.03
2102408,0.928,0.065,0.007,0.963,0.005,0.032
2102507,0.882,0.108,0.01,0.85,0.105,0.045
2102556,0.995,0.005,0.0,0.989,0.006,0.005
2102606,0.97,0.018,0.012,0.981,0.015,0.004
2102705,0.915,0.075,0.01,0.902,0.074,0.024
2102754,0.966,0.029,0.005,0.984,0.011,0.005
2102804,0.867,0.108,0.025,0.889,0.028,0.083
2102903,0.968,0.032,0.0,0.983,0.01,0.007
2103000,0.914,0.072,0.014,0.926,0.049,0.025
2103109,0.966,0.034,0.0,0.968,0.013,0.019
2103125,0.933,0.067,0.0,0.993,0.007,0.0
2103158,0.996,0.0,0.004,0.988,0.008,0.004
2103174,0.984,0.009,0.007,0.913,0.053,0.034
2103208,0.998,0.001,0.001,0.983,0.002,0.015
2103257,0.947,0.045,0.008,0.977,0.008,0.015
2103307,0.921,0.07,0.009,0.927,0.038,0.035
2103406,0.84,0.157,0.003,0.915,0.069,0.016
2103505,0.998,0.0,0.002,0.963,0.015,0.022
2103554,0.972,0.022,0.006,0.981,0.013,0.006
2103604,0.985,0.012,0.003,0.982,0.006,0.012
2103703,0.98,0.02,0.0,0.953,0.011,0.036
2103752,0.857,0.129,0.014,0.819,0.129,0.052
2103802,1.0,0.0,0.0,0.976,0.009,0.015
2103901,0.937,0.051,0.012,0.955,0.005,0.04
2104008,0.976,0.021,0.003,0.951,0.014,0.035
2104057,0.963,0.032,0.005,0.917,0.058,0.025
2104073,0.951,0.049,0.0,0.963,0.022,0.015
2104081,0.872,0.105,0.023,0.904,0.035,0.061
2104099,0.983,0.013,0.004,0.975,0.009,0.016
2104107,0.995,0.005,0.0,1.0,0.0,0.0
2104206,0.966,0.034,0.0,0.994,0.0,0.006
2104305,0.995,0.005,0.0,0.993,0.007,0.0
2104404,0.983,0.004,0.013,0.98,0.004,0.016
2104503,0.952,0.048,0.0,0.994,0.006,0.0
2104552,0.939,0.052,0.009,0.96,0.023,0.017
2104602,0.833,0.126,0.041,0.82,0.103,0.077
2104628,0.848,0.152,0.0,0.855,0.111,0.034
2104651,0.864,0.136,0.0,0.924,0.035,0.041
2104677,0.936,0.058,0.006,0.935,0.027,0.038
2104701,0.981,0.019,0.0,0.969,0.031,0.0
2104800,0.941,0.059,0.0,0.932,0.068,0.0
2104909,0.946,0.054,0.0,0.945,0.043,0.012
2105005,0.92,0.076,0.004,0.934,0.048,0.018
2105104,0.872,0.113,0.015,0.935,0.044,0.021
2105153,0.921,0.079,0.0,0.933,0.026,0.041
2105203,1.0,0.0,0.0,0.992,0.0,0.008
2105302,0.977,0.02,0.003,0.977,0.016,0.007
2105351,0.985,0.015,0.0,0.988,0.006,0.006
2105401,0.969,0.027,0.004,0.967,0.01,0.023
2105427,0.979,0.021,0.0,0.899,0.067,0.034
2105450,0.895,0.097,0.008,0.915,0.046,0.039
2105476,0.934,0.062,0.004,0.921,0.006,0.073
2105500,0.987,0.01,0.003,0.932,0.049,0.019
2105609,1.0,0.0,0.0,1.0,0.0,0.0
2105658,0.938,0.062,0.0,0.989,0.0,0.011
2105708,0.981,0.019,0.0,0.988,0.005,0.007
2105807,1.0,0.0,0.0,1.0,0.0,0.0
2105906,0.911,0.076,0.013,0.923,0.046,0.031
2105922,1.0,0.0,0.0,1.0,0.0,0.0
2105948,1.0,0.0,0.0,0.992,0.008,0.0
2105963,0.99,0.01,0.0,0.985,0.005,0.01
2105989,0.984,0.016,0.0,1.0,0.0,0.0
2106003,0.986,0.014,0.0,0.994,0.006,0.0
2106102,0.947,0.048,0.005,0.975,0.0,0.025
2106201,0.976,0.024,0.0,0.954,0.038,0.008
2106300,0.938,0.053,0.009,0.941,0.028,0.031
2106326,0.973,0.005,0.022,0.957,0.0,0.043
2106359,0.975,0.008,0.017,0.965,0.0,0.035
2106375,0.976,0.02,0.004,0.986,0.009,0.005
2106409,0.973,0.027,0.0,0.93,0.017,0.053
2106508,0.977,0.023,0.0,0.95,0.022,0.028
2106607,0.921,0.063,0.016,0.917,0.037,0.046
2106631,0.916,0.072,0.012,0.979,0.014,0.007
2106672,1.0,0.0,0.0,1.0,0.0,0.0
2106706,0.985,0.011,0.004,0.929,0.023,0.048
2106755,0.984,0.012,0.004,0.994,0.0,0.006
2106805,0.977,0.014,0.009,0.973,0.016,0.011
2106904,0.847,0.14,0.013,0.883,0.088,0.029
2107001,0.893,0.08,0.027,0.976,0.008,0.016
2107100,0.992,0.008,0.0,0.951,0.006,0.043
2107209,0.956,0.035,0.009,0.96,0.024,0.016
2107258,0.982,0.018,0.0,0.978,0.022,0.0
2107308,0.899,0.058,0.043,0.92,0.027,0.053
2107357,0.953,0.041,0.006,0.963,0.018,0.019
2107407,0.904,0.089,0.007,0.942,0.041,0.017
2107456,0.947,0.044,0.009,0.95,0.0,0.05
2107506,0.956,0.044,0.0,0.961,0.036,0.003
2107605,0.97,0.023,0.007,0.901,0.045,0.054
2107704,0.916,0.072,0.012,0.896,0.062,0.042
2107803,0.93,0.059,0.011,0.931,0.041,0.028
2107902,0.955,0.045,0.0,0.981,0.007,0.012
2108009,0.991,0.003,0.006,0.997,0.003,0.0
2108058,0.921,0.072,0.007,0.94,0.043,0.017
2108108,0.962,0.029,0.009,0.959,0.029,0.012
2108207,0.981,0.015,0.004,0.98,0.008,0.012
2108256,0.986,0.012,0.002,0.98,0.012,0.008
2108306,0.933,0.062,0.005,0.917,0.04,0.043
2108405,0.955,0.045,0.0,0.951,0.044,0.005
2108454,0.949,0.042,0.009,0.915,0.018,0.067
2108504,0.931,0.051,0.018,0.907,0.059,0.034
2108603,0.974,0.023,0.003,0.952,0.017,0.031
2108702,0.958,0.031,0.011,0.887,0.039,0.074
2108801,0.964,0.032,0.004,0.933,0.026,0.041
2108900,1.0,0.0,0.0,1.0,0.0,0.0
2109007,1.0,0.0,0.0,0.997,0.0,0.003
2109056,0.978,0.022,0.0,0.981,0.009,0.01
2109106,0.922,0.069,0.009,0.944,0.04,0.016
2109205,0.956,0.029,0.015,0.923,0.055,0.022
2109239,0.969,0.031,0.0,1.0,0.0,0.0
2109270,1.0,0.0,0.0,0.989,0.0,0.011
2109304,0.949,0.046,0.005,0.907,0.051,0.042
2109403,0.931,0.056,0.013,0.899,0.036,0.065
2109452,0.974,0.026,0.0,0.982,0.018,0.0
2109502,0.984,0.014,0.002,0.988,0.005,0.007
2109551,0.978,0.014,0.008,0.906,0.043,0.051
2109601,0.933,0.062,0.005,0.956,0.024,0.02
2109700,0.988,0.0,0.012,0.959,0.0,0.041
2109759,0.96,0.04,0.0,0.907,0.013,0.08
2109809,0.966,0.021,0.013,0.907,0.011,0.082
2109908,0.931,0.056,0.013,0.949,0.026,0.025
2110005,0.974,0.026,0.0,0.977,0.015,0.008
2110039,0.985,0.009,0.006,0.939,0.024,0.037
2110104,0.991,0.0,0.009,0.957,0.002,0.041
